41168.833,0,0,0,32,1
41410.708,0,0,0,32,1
41348.792,0,0,0,32,1
41833.000,0,0,0,32,1
41899.083,0,0,0,32,1
41108.458,0,0,0,32,1
40866.000,0,0,0,32,1
40845.334,0,0,0,32,1
40158.291,0,0,0,32,1
47198.500,0,0,0,32,1
41283.375,0,0,0,32,1
41846.625,0,0,0,32,1
42063.000,0,0,0,32,1
42511.292,0,0,0,32,1
40995.959,0,0,0,32,1
