49028.917,0,0,0,32,1
48250.791,0,0,0,32,1
48413.542,0,0,0,32,1
52454.583,0,0,0,32,1
48717.667,0,0,0,32,1
48902.291,0,0,0,32,1
48131.750,0,0,0,32,1
48709.458,0,0,0,32,1
49110.042,0,0,0,32,1
48712.708,0,0,0,32,1
50062.750,0,0,0,32,1
48402.750,0,0,0,32,1
48813.833,0,0,0,32,1
49347.250,0,0,0,32,1
50794.375,0,0,0,32,1
