42239.208,0,0,0,32,1
42329.167,0,0,0,32,1
42490.833,0,0,0,32,1
42002.709,0,0,0,32,1
42106.292,0,0,0,32,1
42149.916,0,0,0,32,1
42546.166,0,0,0,32,1
42860.958,0,0,0,32,1
42594.542,0,0,0,32,1
42164.167,0,0,0,32,1
43754.833,0,0,0,32,1
42847.125,0,0,0,32,1
42910.750,0,0,0,32,1
42573.667,0,0,0,32,1
42889.208,0,0,0,32,1
